puntos,precio,provincia,region_1,region_2,critico,variedad
89,24,California,Arroyo Seco,Central Coast,Matt Kettmann,Chardonnay
91,24,California,Amador County,Sierra Foothills,Jim Gordon,Syrah
91,24,California,Lodi,Central Valley,Virginie Boone,Primitivo
89,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Viognier
87,24,California,Paso Robles,Central Coast,Matt Kettmann,Rhône-style White Blend
88,24,California,St. Helena,Napa,Virginie Boone,Sauvignon Blanc
95,24,California,Sierra Foothills,Sierra Foothills,Virginie Boone,Mourvèdre
92,24,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Riesling
85,24,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Tempranillo
90,24,California,Central Coast,Central Coast,Matt Kettmann,Viognier
89,24,California,Marin County,North Coast,Jim Gordon,Viognier
91,24,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
87,24,California,Sonoma County,Sonoma,Virginie Boone,Red Blend
87,24,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,Chardonnay
88,24,Washington,Rattlesnake Hills,Columbia Valley,Sean P. Sullivan,Merlot
82,24,California,Calaveras County,Sierra Foothills,Virginie Boone,Zinfandel
83,24,California,Lodi,Central Valley,Virginie Boone,Zinfandel
90,24,California,Napa Valley,Napa,Virginie Boone,Petit Verdot
86,24,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Syrah
90,24,Oregon,Columbia Valley (OR),Oregon Other,Paul Gregutt,Red Blend
88,24,California,El Dorado,Sierra Foothills,Virginie Boone,Zinfandel
87,24,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Pinot Noir
87,24,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Sangiovese
91,24,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,Petite Sirah
88,24,California,Paso Robles,Central Coast,Matt Kettmann,Cabernet Sauvignon
90,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Red Blend
87,24,California,Central Coast,Central Coast,Virginie Boone,Red Blend
85,24,California,Livermore Valley,Central Coast,Virginie Boone,Chardonnay
87,24,Oregon,Columbia Valley (OR),Oregon Other,Paul Gregutt,Grenache
87,24,New York,Finger Lakes,Finger Lakes,Susan Kostrzewa,Vidal Blanc
90,24,Oregon,Oregon,Oregon Other,Paul Gregutt,Pinot Gris
85,24,California,Amador County,Sierra Foothills,Virginie Boone,Primitivo
88,24,California,Russian River Valley,Sonoma,Virginie Boone,Zinfandel
90,24,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,Merlot
88,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
87,24,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Rhône-style White Blend
88,24,California,Amador County,Sierra Foothills,Virginie Boone,Viognier
85,24,California,North Coast,North Coast,Jim Gordon,Red Blend
86,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,White Blend
88,24,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,Dolcetto
85,24,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,Gewürztraminer
91,24,California,Monterey County,Central Coast,Matt Kettmann,Chenin Blanc
92,24,Oregon,Oregon,Oregon Other,Paul Gregutt,Pinot Gris
89,24,California,California,California Other,Jim Gordon,Sparkling Blend
92,24,California,Knights Valley,Sonoma,Virginie Boone,Viognier
88,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Viognier
88,24,California,St. Helena,Napa,Virginie Boone,Chenin Blanc
90,24,Oregon,Columbia Gorge (OR),Oregon Other,Paul Gregutt,Chardonnay
87,24,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Red Blend
91,24,California,Edna Valley,Central Coast,Matt Kettmann,Chardonnay
86,24,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,Cabernet Sauvignon
86,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Red Blend
86,24,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Grenache
85,24,California,Sierra Foothills,Sierra Foothills,Virginie Boone,G-S-M
87,24,California,Amador County,Sierra Foothills,Jim Gordon,Zinfandel
87,24,California,Livermore Valley,Central Coast,Jim Gordon,Sauvignon Blanc
89,24,California,Lodi,Central Valley,Jim Gordon,Syrah
90,24,California,Sonoma County,Sonoma,Virginie Boone,Merlot
84,24,California,California,California Other,Jim Gordon,Red Blend
89,24,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
84,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Merlot
89,24,California,Livermore Valley,Central Coast,Jim Gordon,White Blend
90,24,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Chardonnay
88,24,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,Rosé
87,24,California,Arroyo Seco,Central Coast,Matt Kettmann,Sauvignon Blanc
90,24,California,Lodi,Central Valley,Jim Gordon,Rosé
88,24,California,Paso Robles,Central Coast,Matt Kettmann,Cabernet Sauvignon
87,24,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,Grüner Veltliner
87,24,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Gamay Noir
86,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
88,24,California,Paso Robles,Central Coast,Matt Kettmann,Primitivo
87,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Malbec
87,24,California,Alta Mesa,Central Valley,Jim Gordon,Souzao
90,24,California,Russian River Valley,Sonoma,Virginie Boone,Zinfandel
86,24,California,Santa Clara Valley,Central Coast,Matt Kettmann,Rhône-style White Blend
89,24,California,Paso Robles,Central Coast,Matt Kettmann,Cabernet Sauvignon
89,24,California,El Dorado,Sierra Foothills,Jim Gordon,Chardonnay
87,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Merlot
89,24,Oregon,Oregon,Oregon Other,Paul Gregutt,Pinot Noir
89,24,California,Sonoma Valley,Sonoma,Virginie Boone,Sauvignon Blanc
89,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
88,24,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Syrah
90,24,California,Sonoma County,Sonoma,Jim Gordon,Sauvignon Blanc
90,24,Washington,Washington,Washington Other,Paul Gregutt,Viognier
88,24,California,Amador County,Sierra Foothills,Jim Gordon,Zinfandel
89,24,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Rosé
88,24,California,Santa Ynez Valley,Central Coast,Matt Kettmann,Sauvignon Blanc
87,24,California,Clarksburg,Central Valley,Virginie Boone,Chenin Blanc
89,24,California,Paso Robles,Central Coast,Matt Kettmann,Merlot
89,24,California,Edna Valley,Central Coast,Matt Kettmann,Grenache Blanc
89,24,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,Red Blend
90,24,California,El Dorado,Sierra Foothills,Jim Gordon,Charbono
87,24,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Rhône-style White Blend
91,24,California,Amador County,Sierra Foothills,Jim Gordon,Red Blend
90,24,California,Santa Ynez Valley,Central Coast,Matt Kettmann,Sauvignon Blanc
93,24,California,Amador County,Sierra Foothills,Jim Gordon,Petite Sirah
85,24,California,Dry Creek Valley,Sonoma,Virginie Boone,Pinot Blanc
91,24,California,Dry Creek Valley,Sonoma,Virginie Boone,Rosé
88,24,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Riesling
89,24,California,Livermore Valley,Central Coast,Virginie Boone,Syrah
87,24,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
90,24,California,Calistoga,Napa,Virginie Boone,Sauvignon Blanc
89,24,California,Napa Valley,Napa,Virginie Boone,Zinfandel
87,24,California,California,California Other,Jim Gordon,Rosé
90,24,California,St. Helena,Napa,Virginie Boone,Sauvignon Blanc
88,24,California,Dry Creek Valley,Sonoma,Virginie Boone,Zinfandel
83,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Rosé
91,24,California,Napa Valley,Napa,Virginie Boone,Sparkling Blend
92,24,California,Sonoma County,Sonoma,Virginie Boone,Zinfandel
87,24,California,St. Helena,Napa,Virginie Boone,Sauvignon Blanc
91,24,California,Santa Barbara County,Central Coast,Matt Kettmann,Riesling
91,24,California,Russian River Valley,Sonoma,Virginie Boone,Colombard
89,24,California,Fair Play,Sierra Foothills,Jim Gordon,Grenache-Syrah
92,24,California,Napa County,Napa,Virginie Boone,Sparkling Blend
87,24,Oregon,Columbia Valley (OR),Oregon Other,Paul Gregutt,Red Blend
88,24,California,Santa Clara Valley,Central Coast,Matt Kettmann,Red Blend
90,24,California,Russian River Valley,Sonoma,Virginie Boone,Zinfandel
87,24,California,Clarksburg,Central Valley,Virginie Boone,Chenin Blanc
82,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
82,24,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Cabernet Sauvignon
86,24,California,Lodi,Central Valley,Virginie Boone,Touriga Nacional
87,24,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Malbec
83,24,Oregon,Columbia Valley (OR),Oregon Other,Paul Gregutt,Cabernet Sauvignon
87,24,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Gamay Noir
86,24,California,Paso Robles,Central Coast,Matt Kettmann,Rosé
88,24,California,Lodi,Central Valley,Virginie Boone,Cinsault
90,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Chardonnay
90,24,California,Bennett Valley,Sonoma,Virginie Boone,Sauvignon Blanc
92,24,California,Fair Play,Sierra Foothills,Jim Gordon,Rhône-style Red Blend
86,24,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,G-S-M
89,24,California,Shenandoah Valley (CA),Sierra Foothills,Virginie Boone,Barbera
83,24,California,Central Coast,Central Coast,Matt Kettmann,Cabernet Sauvignon
92,24,California,Dry Creek Valley,Sonoma,Virginie Boone,Rosé
85,24,California,Amador County,Sierra Foothills,Virginie Boone,Zinfandel
92,24,California,Amador County,Sierra Foothills,Jim Gordon,Zinfandel
84,24,California,North Coast,North Coast,Jim Gordon,Red Blend
91,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
85,24,California,Shenandoah Valley (CA),Sierra Foothills,Virginie Boone,Zinfandel
85,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Red Blend
90,24,California,Carneros,Napa-Sonoma,Virginie Boone,Chardonnay
89,24,California,Paso Robles,Central Coast,Matt Kettmann,Rhône-style White Blend
87,24,California,Paso Robles,Central Coast,Matt Kettmann,Chenin Blanc
87,24,California,Calaveras County,Sierra Foothills,Jim Gordon,Albariño
90,24,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Riesling
89,24,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,White Blend
91,24,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Grüner Veltliner
90,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Malbec
89,24,California,Napa Valley,Napa,Virginie Boone,Pinot Noir
89,24,California,Shenandoah Valley (CA),Sierra Foothills,Virginie Boone,Barbera
89,24,Oregon,Oregon,Oregon Other,Paul Gregutt,Pinot Noir
93,24,California,Sierra Foothills,Sierra Foothills,Virginie Boone,Mourvèdre
89,24,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Rhône-style White Blend
93,24,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Riesling
90,24,California,Knights Valley,Sonoma,Virginie Boone,Viognier
92,24,California,El Dorado,Sierra Foothills,Jim Gordon,Viognier
89,24,California,Paso Robles,Central Coast,Matt Kettmann,Verdelho
93,24,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Riesling
84,24,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Sauvignon Blanc
86,24,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Chardonnay
87,24,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Roussanne
83,24,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,Cabernet Sauvignon
90,24,California,California,California Other,Jim Gordon,Sangiovese
88,24,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,Chardonnay
88,24,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,Syrah
91,24,California,Paso Robles,Central Coast,Matt Kettmann,White Blend
90,24,California,Rutherford,Napa,Virginie Boone,Sauvignon Blanc
89,24,California,Calaveras County,Sierra Foothills,Virginie Boone,Zinfandel
92,24,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Riesling
92,24,California,Santa Maria Valley,Central Coast,Matt Kettmann,Pinot Noir
85,24,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,Syrah
91,24,California,Sierra Foothills,Sierra Foothills,Virginie Boone,Syrah
87,24,California,Monterey County,Central Coast,Matt Kettmann,Chardonnay
88,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
89,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
88,24,California,Paso Robles,Central Coast,Matt Kettmann,Zinfandel
88,24,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Rhône-style White Blend
91,24,California,Paso Robles,Central Coast,Matt Kettmann,Rhône-style White Blend
87,24,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Sauvignon Blanc
86,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Grüner Veltliner
87,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Red Blend
90,24,California,Sonoma Valley,Sonoma,Paul Gregutt,Zinfandel
87,24,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Merlot
88,24,California,Paso Robles,Central Coast,Matt Kettmann,Zinfandel
93,24,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Riesling
92,24,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Riesling
90,24,California,Carneros,Napa-Sonoma,Virginie Boone,White Blend
88,24,California,California,California Other,Matt Kettmann,Rosé
86,24,California,Sonoma County,Sonoma,Virginie Boone,Merlot
86,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Red Blend
84,24,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Red Blend
90,24,California,Napa Valley,Napa,Virginie Boone,Riesling
90,24,California,Carneros-Napa Valley,Napa,Virginie Boone,White Blend
90,24,California,Knights Valley,Sonoma,Virginie Boone,Chardonnay
91,24,California,El Dorado,Sierra Foothills,Jim Gordon,Zinfandel
86,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Red Blend
91,24,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Riesling
89,24,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Sémillon
87,24,California,Sonoma County,Sonoma,Virginie Boone,Pinot Noir
91,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Zinfandel
87,24,California,California,California Other,Jim Gordon,Rhône-style Red Blend
88,24,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Meritage
90,24,California,Russian River Valley,Sonoma,Virginie Boone,Rosé
88,24,California,Arroyo Seco,Central Coast,Matt Kettmann,Sauvignon Blanc
89,24,California,Lodi,Central Valley,Jim Gordon,Tannat
87,24,California,Paso Robles,Central Coast,Matt Kettmann,Albariño
91,24,California,Carneros,Napa-Sonoma,Virginie Boone,Pinot Noir
88,24,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Syrah
88,24,California,Napa Valley,Napa,Virginie Boone,Malbec
85,24,California,Amador County,Sierra Foothills,Jim Gordon,Primitivo
86,24,California,El Dorado County,Sierra Foothills,Virginie Boone,Syrah
86,24,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Merlot
88,24,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,Syrah
89,24,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,White Blend
90,24,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Riesling
90,24,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Sémillon
90,24,California,Dry Creek Valley,Sonoma,Virginie Boone,Sauvignon Blanc
90,24,California,Rutherford,Napa,Virginie Boone,Nebbiolo
86,24,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Merlot
90,24,California,Napa Valley,Napa,Virginie Boone,Meritage
87,24,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Riesling
86,24,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Roussanne
85,24,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Riesling
92,24,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Chardonnay
88,24,California,Lodi,Central Valley,Virginie Boone,Tempranillo Blend
89,24,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Riesling
85,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Viognier
90,24,California,Santa Clara Valley,Central Coast,Matt Kettmann,Rhône-style White Blend
88,24,California,Paso Robles,Central Coast,Matt Kettmann,Tempranillo
90,24,Oregon,Oregon,Oregon Other,Paul Gregutt,Pinot Gris
87,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
89,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Riesling
83,24,California,Sonoma County,Sonoma,Virginie Boone,Red Blend
85,24,California,Oakville,Napa,Virginie Boone,Merlot
87,24,California,North Coast,North Coast,Jim Gordon,Red Blend
86,24,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Viognier
90,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Malbec
89,24,California,Arroyo Seco,Central Coast,Matt Kettmann,Chardonnay
92,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Rhône-style Red Blend
89,24,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Merlot
84,24,California,Bennett Valley,Sonoma,Virginie Boone,Sémillon
90,24,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Carmenère
86,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
83,24,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,Cabernet Sauvignon
85,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Red Blend
90,24,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Riesling
88,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Rhône-style Red Blend
88,24,California,Paso Robles,Central Coast,Matt Kettmann,Grenache Blanc
88,24,California,Dry Creek Valley,Sonoma,Virginie Boone,Grenache Blanc
86,24,California,Napa County,Napa,Virginie Boone,Pinot Grigio
88,24,California,Sonoma Coast,Sonoma,Virginie Boone,Rosé
90,24,California,Paso Robles,Central Coast,Matt Kettmann,Rhône-style White Blend
92,24,California,El Dorado,Sierra Foothills,Jim Gordon,Zinfandel
91,24,California,Lodi,Central Valley,Virginie Boone,Zinfandel
85,24,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Zinfandel
85,24,California,Sonoma Coast,Sonoma,Virginie Boone,Pinot Noir
89,24,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Red Blend
89,24,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Merlot
86,24,California,Calistoga,Napa,Virginie Boone,Sauvignon Blanc
91,24,California,Livermore Valley,Central Coast,Jim Gordon,White Blend
93,24,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Riesling
90,24,California,Napa Valley,Napa,Virginie Boone,Merlot
90,24,California,Sierra Foothills,Sierra Foothills,Jim Gordon,Red Blend
91,24,California,Lodi,Central Valley,Jim Gordon,White Blend
91,24,California,Napa County,Napa,Virginie Boone,Sparkling Blend
88,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,24,California,Edna Valley,Central Coast,Matt Kettmann,Albariño
87,24,California,Paso Robles,Central Coast,Matt Kettmann,Rosé
85,24,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
90,24,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Riesling
88,24,Oregon,Oregon,Oregon Other,Paul Gregutt,Pinot Noir-Syrah
90,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Red Blend
